Num,  Plot-Time     ,Y(1)          ,Obser.-Time   ,Y(1)          ,
1,       0.00000    ,   0.00000    ,   0.00000    ,   0.00000    ,
2,      0.235897E-01,   3.91048    ,   1.00000    ,   42.5292    ,
3,      0.471795E-01,   7.46884    ,   2.00000    ,   39.5932    ,
4,      0.707692E-01,   10.7068    ,   3.00000    ,   27.6444    ,
5,      0.943590E-01,   13.6532    ,   4.00000    ,   14.2684    ,
6,      0.117949    ,   16.3343    ,   5.00000    ,   5.77194    ,
7,      0.141538    ,   18.7740    ,   6.00000    ,   1.94272    ,
8,      0.165128    ,   20.9940    ,   7.00000    ,  0.568867    ,
9,      0.188718    ,   23.0141    ,   8.00000    ,  0.149572    ,
10,     0.212308    ,   24.8523    ,   9.00000    ,  0.361170E-01,
11,     0.235897    ,   26.5249    ,   10.0000    ,  0.814191E-02,
12,     0.259487    ,   28.0470    ,   11.0000    ,  0.173427E-02,
13,     0.283077    ,   29.4320    ,   12.0000    ,  0.352452E-03,
14,     0.306667    ,   30.6923    ,   13.0000    ,  0.687986E-04,
15,     0.330256    ,   31.8391    ,   14.0000    ,  0.129478E-04,
16,     0.353846    ,   32.8826    ,   15.0000    ,  0.233662E-05,
17,     0.377436    ,   33.8322    ,   16.0000    ,  0.398954E-06,
18,     0.401026    ,   34.6962    ,   17.0000    ,  0.739264E-07,
19,     0.424615    ,   35.4823    ,   18.0000    ,  0.134506E-07,
20,     0.448205    ,   36.1976    ,   19.0000    , -0.388176E-08,
21,     0.471795    ,   36.8485    ,   20.0000    , -0.749635E-08,
22,     0.495385    ,   37.4406    ,   21.0000    , -0.629300E-08,
23,     0.518974    ,   37.9793    ,   22.0000    , -0.390069E-08,
24,     0.542564    ,   38.4693    ,   23.0000    , -0.193494E-08,
25,     0.566154    ,   38.9150    ,
26,     0.589744    ,   39.3204    ,
27,     0.613333    ,   39.6889    ,
28,     0.636923    ,   40.0239    ,
29,     0.660513    ,   40.3284    ,
30,     0.684103    ,   40.6049    ,
31,     0.707692    ,   40.8559    ,
32,     0.731282    ,   41.0837    ,
33,     0.754872    ,   41.2902    ,
34,     0.778462    ,   41.4772    ,
35,     0.802051    ,   41.6464    ,
36,     0.825641    ,   41.7991    ,
37,     0.849231    ,   41.9368    ,
38,     0.872820    ,   42.0605    ,
39,     0.896410    ,   42.1715    ,
40,     0.920000    ,   42.2706    ,
41,     0.943590    ,   42.3587    ,
42,     0.967179    ,   42.4366    ,
43,     0.990769    ,   42.5050    ,
44,      1.00000    ,   42.5292    ,
45,      1.01436    ,   42.5644    ,
46,      1.03795    ,   42.6154    ,
47,      1.06154    ,   42.6585    ,
48,      1.08513    ,   42.6941    ,
49,      1.10872    ,   42.7225    ,
50,      1.13231    ,   42.7441    ,
51,      1.15590    ,   42.7592    ,
52,      1.17949    ,   42.7680    ,
53,      1.20308    ,   42.7706    ,
54,      1.22667    ,   42.7673    ,
55,      1.25026    ,   42.7583    ,
56,      1.27385    ,   42.7435    ,
57,      1.29744    ,   42.7232    ,
58,      1.32103    ,   42.6973    ,
59,      1.34462    ,   42.6660    ,
60,      1.36821    ,   42.6292    ,
61,      1.39179    ,   42.5871    ,
62,      1.41538    ,   42.5396    ,
63,      1.43897    ,   42.4867    ,
64,      1.46256    ,   42.4284    ,
65,      1.48615    ,   42.3648    ,
66,      1.50974    ,   42.2957    ,
67,      1.53333    ,   42.2212    ,
68,      1.55692    ,   42.1412    ,
69,      1.58051    ,   42.0557    ,
70,      1.60410    ,   41.9648    ,
71,      1.62769    ,   41.8682    ,
72,      1.65128    ,   41.7661    ,
73,      1.67487    ,   41.6584    ,
74,      1.69846    ,   41.5451    ,
75,      1.72205    ,   41.4260    ,
76,      1.74564    ,   41.3013    ,
77,      1.76923    ,   41.1709    ,
78,      1.79282    ,   41.0348    ,
79,      1.81641    ,   40.8930    ,
80,      1.84000    ,   40.7454    ,
81,      1.86359    ,   40.5920    ,
82,      1.88718    ,   40.4330    ,
83,      1.91077    ,   40.2682    ,
84,      1.93436    ,   40.0976    ,
85,      1.95795    ,   39.9214    ,
86,      1.98154    ,   39.7395    ,
87,      2.00000    ,   39.5932    ,
88,      2.00513    ,   39.5519    ,
89,      2.02872    ,   39.3588    ,
90,      2.05231    ,   39.1600    ,
91,      2.07590    ,   38.9558    ,
92,      2.09949    ,   38.7460    ,
93,      2.12308    ,   38.5309    ,
94,      2.14667    ,   38.3104    ,
95,      2.17026    ,   38.0846    ,
96,      2.19385    ,   37.8536    ,
97,      2.21744    ,   37.6175    ,
98,      2.24103    ,   37.3763    ,
99,      2.26462    ,   37.1302    ,
100,     2.28821    ,   36.8793    ,
101,     2.31179    ,   36.6235    ,
102,     2.33538    ,   36.3632    ,
103,     2.35897    ,   36.0982    ,
104,     2.38256    ,   35.8289    ,
105,     2.40615    ,   35.5552    ,
106,     2.42974    ,   35.2773    ,
107,     2.45333    ,   34.9953    ,
108,     2.47692    ,   34.7094    ,
109,     2.50051    ,   34.4197    ,
110,     2.52410    ,   34.1263    ,
111,     2.54769    ,   33.8293    ,
112,     2.57128    ,   33.5290    ,
113,     2.59487    ,   33.2253    ,
114,     2.61846    ,   32.9185    ,
115,     2.64205    ,   32.6087    ,
116,     2.66564    ,   32.2961    ,
